,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
17256,5446,25.0,4.0,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,37,20002.513900368434
17257,17469,24.0,4.8,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,18,20002.513900368434
17258,6674,36.0,4.5,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.513900368434
17259,36482,27.0,5.0,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,20,20002.513900368434
17260,11459,31.0,4.8,Windy,Low,2,Meal,scooter,1.0,No,Urban,21,20002.513900368434
17261,21703,36.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,20002.513900368434
17262,19784,29.0,4.7,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.513900368434
17263,8955,21.0,5.0,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,20002.513900368434
17264,4271,35.0,5.0,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,21,20002.513900368434
17265,38895,39.0,4.8,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,19,20002.51390030213
17266,17038,33.0,4.6,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.51390030213
17267,44194,26.0,4.8,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24,20002.51390030213
17268,1702,39.0,3.6,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,35,20002.51390030213
17269,31545,27.0,4.7,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,23,20002.51390030213
17270,18229,20.0,5.0,Sunny,Jam,1,Drinks,motorcycle,0.0,No,,10,20002.51390030213
17271,15399,39.0,4.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,20002.51390030213
17272,35079,36.0,4.4,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.51390030213
17273,13219,20.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,20,20002.51390030213
17274,8703,23.0,4.8,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Urban,12,20002.51390030213
17275,25513,26.0,4.7,Sandstorms,High,2,Drinks,scooter,1.0,No,Urban,14,20002.513899995552
17276,9554,30.0,4.8,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.513899995552
17277,33730,31.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,33,20002.513899995552
17278,9454,27.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,16,20002.513899995552
17279,2212,36.0,4.8,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.513899995552
17280,24730,29.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,10,20002.513899995552
17281,17694,36.0,4.0,Sandstorms,High,0,Drinks,motorcycle,2.0,Yes,Metropolitian,49,20002.513899995552
17282,8104,30.0,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,,15,20002.513899995552
17283,29306,35.0,4.9,Sunny,High,0,Drinks,motorcycle,1.0,No,Urban,25,20002.513899995552
17284,41024,22.0,4.5,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,13,20002.513899995552
17285,10469,38.0,4.7,Stormy,High,2,Meal,scooter,1.0,No,Urban,26,20002.51389995976
17286,43418,32.0,4.4,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,46,20002.51389995976
17287,14448,28.0,4.9,Windy,High,0,Buffet,motorcycle,1.0,No,Urban,26,20002.51389995976
17288,4089,21.0,4.8,Stormy,Low,1,Snack,scooter,1.0,,Metropolitian,11,20002.51389995976
17289,9922,24.0,4.7,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.51389995976
17290,26794,31.0,4.4,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,34,20002.51389995976
17291,24248,25.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,18,20002.51389995976
17292,41841,32.0,4.1,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,38,20002.51389995976
17293,14010,26.0,4.1,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,37,20002.51389995976
17294,34059,37.0,4.5,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32,20002.51389995976
17295,10294,39.0,4.1,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,42,20002.513899893558
17296,29848,35.0,4.7,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,33,20002.513899893558
17297,16506,,,,,1,Drinks,scooter,1.0,No,Metropolitian,33,20002.513899893558
17298,7675,35.0,4.4,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36,20002.513899893558
17299,33259,38.0,4.2,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,35,20002.513899893558
17300,34391,38.0,4.3,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,30,20002.513899893558
17301,2556,39.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.513899893558
17302,5962,26.0,4.6,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Urban,10,20002.513899893558
17303,24,32.0,3.5,Stormy,Jam,1,Snack,scooter,0.0,No,Urban,35,20002.513899893558
17304,2451,34.0,4.5,Sunny,Jam,1,Meal,motorcycle,0.0,No,,24,20002.513899893558
17305,26322,32.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.513899893558
17306,39996,36.0,4.1,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35,20002.513899887395
17307,22378,,,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,16,20002.513899887395
17308,39946,37.0,4.6,Windy,Medium,2,Meal,scooter,1.0,No,Urban,28,20002.513899887395
17309,9131,21.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Urban,27,20002.513899887395
17310,20200,35.0,4.6,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,38,20002.513899887395
17311,13162,,,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,32,20002.513899887395
17312,30081,34.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,20002.513899887395
17313,13110,22.0,4.6,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Urban,18,20002.513899887395
17314,28755,27.0,4.9,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,15,20002.513899887395
17315,10040,32.0,4.2,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.513899887395
17316,19852,27.0,4.6,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,16,20002.513899887395
17317,43744,22.0,4.8,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,20002.513899887395
17318,8882,33.0,4.8,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.51389979359
17319,1389,25.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,19,20002.51389979359
17320,13818,25.0,4.7,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Urban,23,20002.51389979359
17321,18545,,,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.51389979359
17322,27779,25.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.51389979359
17323,20301,35.0,4.7,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,40,20002.51389979359
17324,33493,29.0,4.3,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,20002.51389979359
17325,39393,22.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32,20002.51389979359
17326,34823,26.0,4.7,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,20002.51389979359
17327,42839,38.0,4.6,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Urban,17,20002.51389979359
17328,16222,25.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,23,20002.51389979359
17329,30686,33.0,4.6,Stormy,Low,1,Meal,scooter,1.0,No,Urban,22,20002.51389979359
17330,36215,32.0,4.7,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,28,20002.513899782825
17331,300,35.0,4.7,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,20002.513899782825
17332,35744,37.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,26,20002.513899782825
17333,17133,38.0,4.1,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,20002.513899782825
17334,26765,20.0,4.6,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,13,20002.513899782825
17335,25888,37.0,4.4,Stormy,Jam,1,Snack,motorcycle,1.0,No,Urban,42,20002.513899782825
17336,37432,23.0,4.5,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,20,20002.513899782825
17337,17762,36.0,4.6,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Urban,25,20002.513899782825
17338,21290,31.0,4.5,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,19,20002.513899782825
17339,24546,37.0,4.3,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,20002.513899782825
17340,6781,31.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,24,20002.513899782825
17341,17578,20.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,Yes,Metropolitian,42,20002.51389975398
17342,11811,29.0,4.9,Sunny,Medium,2,Buffet,scooter,0.0,No,Metropolitian,12,20002.51389975398
17343,18713,38.0,4.9,Sunny,Low,2,Snack,scooter,1.0,No,Urban,14,20002.51389975398
17344,38585,24.0,4.6,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,17,20002.51389975398
17345,18096,39.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.51389975398
17346,22246,26.0,4.6,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,20002.51389975398
17347,14906,34.0,4.7,Cloudy,Medium,2,Drinks,motorcycle,,No,Urban,18,20002.51389975398
17348,6751,25.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,20,20002.51389975398
17349,22064,36.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,20002.51389975398
17350,42358,,,Fog,Low,0,Drinks,motorcycle,0.0,No,Urban,16,20002.51389975398
17351,40766,30.0,4.8,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,20002.513899360692
17352,37869,20.0,4.9,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.513899360692
17353,3490,34.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,34,20002.513899360692
17354,3078,31.0,4.4,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,38,20002.513899360692
17355,43907,34.0,4.8,Stormy,Low,2,Meal,electric_scooter,1.0,No,Urban,21,20002.513899360692
17356,32868,27.0,4.6,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,11,20002.513899360692
17357,3209,30.0,4.9,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,15,20002.513899360692
17358,17637,25.0,4.8,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Urban,19,20002.513899360692
17359,7466,,,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,20002.513899360692
17360,18947,38.0,4.7,Fog,Medium,0,Drinks,motorcycle,2.0,No,Urban,43,20002.513899360692
17361,39437,31.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23,20002.513899360692
17362,17592,39.0,4.1,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,20002.513899360692
17363,25862,35.0,3.9,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,32,20002.5138993572
17364,439,21.0,4.7,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,28,20002.5138993572
17365,20276,28.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,15,20002.5138993572
17366,34466,20.0,4.6,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.5138993572
17367,10316,23.0,4.8,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Urban,24,20002.5138993572
17368,21977,30.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,22,20002.5138993572
17369,6891,23.0,5.0,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.5138993572
17370,38418,36.0,4.9,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.5138993572
17371,12190,20.0,4.9,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,30,20002.5138993572
17372,16803,26.0,4.5,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,25,20002.5138993572
17373,6774,27.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,11,20002.5138993572
17374,40908,35.0,4.6,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.5138993572
17375,68,35.0,4.1,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,37,20002.513899246234
17376,13175,32.0,4.5,Stormy,Jam,1,Meal,scooter,1.0,Yes,Metropolitian,42,20002.513899246234
17377,687,24.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,19,20002.513899246234
17378,24457,36.0,4.8,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,10,20002.513899246234
17379,37655,37.0,4.4,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.513899246234
17380,45086,27.0,4.7,Stormy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,22,20002.513899246234
17381,16192,26.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.513899246234
17382,38958,33.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.513899246234
17383,26877,37.0,4.9,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,22,20002.513899246234
17384,15440,36.0,4.7,Windy,Low,1,Buffet,scooter,1.0,No,Urban,24,20002.513899246234
17385,7312,26.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.513899246234
17386,29517,27.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,13,20002.513899245987
17387,17057,31.0,4.8,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,22,20002.513899245987
17388,4279,36.0,5.0,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,25,20002.513899245987
17389,18803,30.0,4.5,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,20002.513899245987
17390,20030,23.0,4.6,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,15,20002.513899245987
17391,10864,32.0,4.5,Fog,Low,2,Snack,scooter,0.0,No,Urban,18,20002.513899245987
17392,15378,35.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.513899245987
17393,11582,34.0,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.513899245987
17394,45406,27.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,,26,20002.513899245987
17395,39676,37.0,4.6,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,20002.513899041947
17396,27183,25.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.513899041947
17397,29021,23.0,4.7,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,25,20002.513899041947
17398,22994,23.0,4.5,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.513899041947
17399,1096,25.0,4.9,Windy,Low,2,Buffet,scooter,1.0,No,,13,20002.513899041947
17400,1982,33.0,3.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,36,20002.513899041947
17401,14089,30.0,4.6,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,28,20002.513899041947
17402,13187,24.0,4.8,Fog,Jam,1,Meal,motorcycle,0.0,No,Urban,21,20002.513898921814
17403,30181,38.0,3.8,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Urban,33,20002.513898921814
17404,44285,36.0,5.0,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,25,20002.513898921814
17405,31132,34.0,4.0,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,31,20002.513898921814
17406,34658,22.0,4.9,Windy,Jam,0,Buffet,motorcycle,0.0,No,Urban,27,20002.513898921814
17407,31793,21.0,4.8,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,26,20002.513898921814
17408,7966,34.0,4.1,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,32,20002.513898921814
17409,12215,28.0,4.6,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,27,20002.513898921814
17410,11624,34.0,4.9,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Urban,15,20002.513898921814
17411,34277,21.0,4.9,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,20002.513898921814
17412,32754,34.0,4.2,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.513898921814
17413,6798,,,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,20002.513898921814
17414,34955,22.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.513898921814
17415,15786,31.0,4.6,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.513898921814
17416,40005,22.0,5.0,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,25,20002.513898921814
17417,13821,34.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.51389891504
17418,21285,20.0,4.0,Cloudy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,35,20002.51389891504
17419,10826,21.0,4.8,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,12,20002.51389891504
17420,14760,38.0,4.6,Sunny,Low,2,Meal,scooter,1.0,No,,17,20002.51389891504
17421,38637,32.0,5.0,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,27,20002.51389891504
17422,17361,30.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Urban,53,20002.51389891504
17423,4803,21.0,4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.51389891504
17424,36725,37.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,30,20002.51389891504
17425,29807,38.0,4.9,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,24,20002.51389891504
17426,40780,38.0,4.7,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,18,20002.51389891504
17427,45322,23.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.51389891504
17428,30004,28.0,4.4,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,19,20002.51389891504
17429,23119,28.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.51389891504
17430,4701,31.0,4.8,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,47,20002.513898910933
17431,41230,22.0,4.6,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,20002.513898910933
17432,8149,21.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,15,20002.513898910933
17433,25437,21.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,18,20002.513898910933
17434,45420,28.0,5.0,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,11,20002.513898910933
17435,37172,36.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,20002.513898910933
17436,42838,24.0,5.0,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,26,20002.513898910933
17437,44046,38.0,5.0,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.513898910933
17438,11853,38.0,4.5,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,44,20002.513898910933
17439,18637,24.0,4.6,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,12,20002.513898910933
17440,33517,28.0,4.8,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.513898910933
17441,45123,29.0,4.9,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.51384841374
17442,30233,20.0,4.9,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,33,20002.513848083578
17443,17283,25.0,4.5,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,20002.513848083578
17444,44571,33.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,26,20002.51384805919
17445,29211,36.0,4.8,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.51384805919
17446,7376,35.0,4.0,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.513847996644
17447,8280,29.0,4.9,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,19,20002.513847996644
17448,3801,32.0,4.6,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,19,20002.513847996644
17449,30621,36.0,4.6,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,15,20002.513847956307
17450,26944,35.0,4.9,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,29,20002.513847956307
17451,5614,34.0,4.3,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.513847956307
17452,44201,28.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,20,20002.513847934224
17453,34940,20.0,4.9,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.513847934224
17454,28405,25.0,4.9,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,29,20002.513847934224
17455,27638,37.0,3.5,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,38,20002.513847926068
17456,29499,33.0,4.5,Stormy,Medium,2,Snack,scooter,0.0,No,Metropolitian,25,20002.513847926068
17457,10049,34.0,4.8,Fog,Medium,2,Snack,scooter,2.0,No,Urban,44,20002.513847926068
17458,16677,35.0,4.9,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.51384792166
17459,28425,38.0,4.3,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,31,20002.51384792166
17460,38878,28.0,4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,13,20002.51384792166
17461,17225,39.0,5.0,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,20,20002.51384792166
17462,36308,25.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.513847898877
17463,33233,33.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,32,20002.51384789166
17464,16722,35.0,4.4,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.51384789166
17465,17557,30.0,4.5,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,26,20002.51384789166
17466,22544,27.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.51384789166
17467,28869,31.0,4.6,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,18,20002.513847879138
17468,45407,29.0,4.7,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,20,20002.513847879138
17469,6423,31.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.513847879138
17470,19875,20.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.513847879138
17471,15508,35.0,3.6,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Urban,38,20002.513847868096
17472,28348,22.0,4.3,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.513847868096
17473,7547,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,28,20002.513847868096
17474,20749,24.0,4.8,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.51384785702
17475,3730,38.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,20002.51384785702
17476,42209,30.0,4.2,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,31,20002.51384785702
17477,24969,24.0,4.8,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,27,20002.513847843522
17478,3458,33.0,4.7,Cloudy,High,1,Drinks,scooter,1.0,No,Urban,29,20002.513847843522
17479,32461,39.0,4.5,Sunny,Jam,2,Buffet,electric_scooter,,No,Metropolitian,21,20002.51384756527
17480,13060,21.0,5.0,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,12,20002.51384756527
17481,38567,23.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.51382399127
17482,12227,26.0,4.8,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,20002.51382399127
17483,36232,28.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,25,20002.51382399127
17484,41757,,,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,36,20002.51382399127
17485,42624,31.0,4.7,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,27,20002.51382399127
17486,26571,34.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.51382399127
17487,42853,35.0,4.9,Cloudy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,20002.51382399127
17488,41491,25.0,5.0,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,37,20002.51382399127
17489,42479,35.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,19,20002.51382399127
17490,15244,38.0,4.9,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.51382399127
17491,23425,28.0,4.8,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,20002.51382399127
17492,30288,25.0,4.8,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,21,20002.51382399127
17493,5896,32.0,4.9,Sunny,Jam,2,Buffet,motorcycle,0.0,No,,19,20002.513822824796
17494,3520,39.0,5.0,Stormy,Medium,0,Buffet,motorcycle,1.0,No,,38,20002.513822824796
17495,43740,32.0,4.6,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.513822824796
17496,25996,21.0,4.7,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,19,20002.513822824796
17497,39092,36.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,27,20002.513822824796
17498,45341,32.0,4.3,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,20002.513822824796
17499,9906,31.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,18,20002.513822824796
17500,28963,32.0,5.0,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,26,20002.513822824796
17501,42671,22.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,20002.513822824796
17502,1488,22.0,4.8,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,22,20002.513822824796
